3
19
147
83
35
19
99
-13
3
-45
35
-93
3
-173
35
-173
35
-141
-77
-125
-109
-173
-77
-253
-109
-189
-157
-285
-157
-285
-157
-333
-237
-301
-253
-365
-285
-365
-253
-397
-189
-397
-189
-285
-189
-253
-61
-221
-93
-237
-45
-221
-61
-173
-13
-141
3
-45
-29
-45
67
-45
35
-29
115
35
163
83
115
35
147
19
131
3
131
19
131
35
163
-13
179
51
147
-13
131
-13
99
-13
51
-77
35
-77
19
-77
19
-61
51
-125
35
-77
67
-45
19
-109
99
-77
-13
-45
99
-61
67
-77
99
-77
35
51
67
3
67
-125
35
-45
51
-77
51
-93
3
-93
3
-141
35
-109
67
-109
67
-109
35
-93
3
-13
35
-61
99
-45
163
-13
99
-13
115
19
131
3
147
19
179
115
227
83
227
99
259
115
227
195
227
147
259
163
291
131
291
115
291
99
307
195
291
163
227
83
243
115
211
19
131
3
163
3
115
-13
83
3
19
-29
67
-93
19
-61
-29
-157
-61
-173
-29
-125
3
-173
-77
-109
-61
-93
-29
-173
-29
-141
-45
-141
-29
-93
-13
-173
-13
-109
-29
-173
-29
-109
3
-125
-29
-141
51
-93
-29
-173
3
-125
3
-125
-45
-189
35
-189
-61
-205
-157
-221
-77
-189
-29
-173
3
-189
-77
-237
-125
-237
-157
-301
-93
-189
-157
-301
-173
-301
-141
-237
-237
-333
-237
-269
-189
-237
-157
-285
-157
-301
-157
-333
-205
-365
-189
-333
-173
-333
-125
-301
-173
-333
-157
-285
-157
-285
-221
-237
-125
-237
-45
-141
-13
-93
35
-109
51
-45
147
51
227
51
195
67
195
115
179
115
243
131
259
195
291
179
291
211
291
211
227
163
291
115
259
115
211
51
211
51
227
19
115
3
83
-93
51
-77
3
-141
-29
-205
-93
-253
-125
-269
-157
-269
-157
-301
-173
-269
-189
-301
-173
-237
-125
-221
-77
-141
-29
-13
3
-109
-45
-173
19
-109
3
-125
19
-109
67
-93
35
-61
99
-61
83
-109
-45
-93
51
-77
19
-29
35
-93
115
-13
115
19
163
67
131
35
211
83
179
83
163
67
195
35
195
35
195
131
211
115
243
115
243
67
275
115
227
147
291
179
307
147
323
179
291
163
291
211
307
211
227
131
275
195
227
147
211
179
163
51
163
19
115
19
131
-45
67
-77
131
-109
99
-13
67
-77
35
-45
19
-77
3
-93
3
-173
-61
-221
-77
-205
-61
-205
-45
-173
3
-141
3
-189
19
-93
3
-141
3
-157
3
-45
99
-29
131
35
259
115
227
83
99
99
179
115
243
99
259
147
323
163
275
147
195
147
195
131
259
115
275
115
243
131
227
19
211
131
227
51
179
83
211
67
163
51
131
-13
67
-45
67
-13
3
-93
35
-141
19
-189
-13
-109
-45
-141
-93
-205
-77
-205
-61
-173
-77
-221
-93
-205
-61
-205
-125
-221
-109
-269
-125
-237
-157
-237
-77
-301
-189
-205
-173
-285
-125
-333
-173
-253
-205
-285
-157
-317
-189
-349
-189
-269
-205
-317
-141
-237
-141
-237
-157
-285
-141
-237
-157
-269
-109
-237
-125
-253
-125
-221
-141
-237
-125
-221
-61
-173
-45
-173
-77
-77
-29
-125
3
-109
51
-45
67
-93
67
-93
115
-13
115
-61
115
35
131
35
179
19
195
3
195
67
131
83
195
51
227
51
227
115
243
147
259
115
259
195
259
211
259
147
275
179
307
147
259
147
307
131
275
147
307
163
291
147
291
179
259
147
243
115
259
99
227
67
211
99
227
83
179
83
163
35
131
-45
99
19
67
-45
67
-93
-13
-141
-29
-173
-93
-189
-61
-237
-189
-269
-173
-221
-157
-317
-173
-301
-141
-269
-205
-301
-205
-301
-221
-301
-157
-301
-157
-301
-157
-317
-157
-333
-157
-269
-125
-237
-141
-237
-61
-253
-93
-109
-45
-173
-45
-109
-45
-61
3
-77
51
-93
-29
-45
35
-93
115
-77
35
-45
83
-45
99
-13
83
-77
67
-125
67
-93
51
-61
67
-77
67
-45
19
-141
35
-93
99
-13
67
-29
67
-61
83
-109
83
-29
67
-61
35
-93
51
-61
35
-77
51
-93
67
-93
51
-77
51
-157
3
-125
3
-141
-13
-173
19
-45
19
-141
19
-141
3
-93
19
-141
3
-109
3
-109
19
